sale_id,store_id,customer_id,product_id,sale_date,sale_amount
SALE4655,48,1975,PROD007,2031-09-29,839
SALE4656,58,2025,PROD030,2031-09-30,1222
SALE4657,15,1451,PROD020,2031-10-01,927
SALE4658,24,1388,PROD015,2031-10-02,345
SALE4659,30,1935,PROD007,2031-10-03,922
SALE4660,4,1347,PROD036,2031-10-04,206
SALE4661,15,1428,PROD035,2031-10-05,683
SALE4662,25,2788,PROD020,2031-10-06,243
SALE4663,17,2912,PROD009,2031-10-07,222
SALE4664,47,1361,PROD016,2031-10-08,174
SALE4665,16,1630,PROD012,2031-10-09,465
SALE4666,6,1735,PROD014,2031-10-10,602
SALE4667,5,1715,PROD004,2031-10-11,670
SALE4668,28,1250,PROD024,2031-10-12,1469
SALE4669,58,2410,PROD033,2031-10-13,994
SALE4670,50,2574,PROD003,2031-10-14,488
SALE4671,34,1634,PROD040,2031-10-15,260
SALE4672,51,2129,PROD023,2031-10-16,890
SALE4673,37,1190,PROD006,2031-10-17,1284
SALE4674,34,1164,PROD039,2031-10-18,470
SALE4675,44,2198,PROD016,2031-10-19,712
SALE4676,32,1549,PROD039,2031-10-20,226
SALE4677,12,2760,PROD011,2031-10-21,1137
SALE4678,32,1897,PROD019,2031-10-22,136
SALE4679,36,1131,PROD014,2031-10-23,295
SALE4680,3,2352,PROD009,2031-10-24,1256
SALE4681,27,1509,PROD001,2031-10-25,308
SALE4682,38,2671,PROD012,2031-10-26,1378
SALE4683,25,2694,PROD014,2031-10-27,544
SALE4684,11,2820,PROD030,2031-10-28,304
SALE4685,35,1641,PROD016,2031-10-29,210
SALE4686,23,1656,PROD034,2031-10-30,1283
SALE4687,22,1174,PROD021,2031-10-31,1007
SALE4688,41,2994,PROD001,2031-11-01,1348
SALE4689,37,1724,PROD003,2031-11-02,1010
SALE4690,47,2942,PROD023,2031-11-03,125
SALE4691,27,1484,PROD019,2031-11-04,455
SALE4692,42,2391,PROD021,2031-11-05,582
SALE4693,14,1050,PROD032,2031-11-06,1225
SALE4694,57,2376,PROD011,2031-11-07,521
SALE4695,25,2885,PROD014,2031-11-08,784
SALE4696,28,2341,PROD027,2031-11-09,1134
SALE4697,32,2162,PROD001,2031-11-10,1498
SALE4698,45,1335,PROD031,2031-11-11,425
SALE4699,43,2251,PROD030,2031-11-12,424
SALE4700,14,1118,PROD013,2031-11-13,456
SALE4701,11,2949,PROD035,2031-11-14,1106
SALE4702,32,1079,PROD026,2031-11-15,697
SALE4703,38,2854,PROD010,2031-11-16,1437
SALE4704,22,2458,PROD030,2031-11-17,411
SALE4705,36,1765,PROD029,2031-11-18,401
SALE4706,8,1870,PROD026,2031-11-19,326
SALE4707,16,2733,PROD035,2031-11-20,1152
SALE4708,50,1375,PROD008,2031-11-21,479
SALE4709,44,1224,PROD012,2031-11-22,957
SALE4710,5,2205,PROD017,2031-11-23,136
SALE4711,1,1005,PROD012,2031-11-24,1465
SALE4712,3,2939,PROD027,2031-11-25,244
SALE4713,25,1057,PROD010,2031-11-26,570
SALE4714,29,2142,PROD018,2031-11-27,80
SALE4715,24,2048,PROD008,2031-11-28,423
SALE4716,57,1659,PROD035,2031-11-29,847
SALE4717,6,2966,PROD021,2031-11-30,82
SALE4718,51,1395,PROD032,2031-12-01,920
SALE4719,38,1326,PROD007,2031-12-02,576
SALE4720,18,1424,PROD016,2031-12-03,348
SALE4721,48,1805,PROD012,2031-12-04,1366
SALE4722,23,1249,PROD039,2031-12-05,399
SALE4723,31,2085,PROD002,2031-12-06,1410
SALE4724,44,1075,PROD036,2031-12-07,804
SALE4725,20,1964,PROD035,2031-12-08,39
SALE4726,9,1533,PROD036,2031-12-09,569
SALE4727,39,2951,PROD011,2031-12-10,1134
SALE4728,20,2988,PROD029,2031-12-11,538
SALE4729,49,2548,PROD034,2031-12-12,160
SALE4730,8,2867,PROD034,2031-12-13,655
SALE4731,55,2603,PROD022,2031-12-14,490
SALE4732,56,2960,PROD018,2031-12-15,999
SALE4733,36,1279,PROD040,2031-12-16,1134
SALE4734,11,1767,PROD037,2031-12-17,667
SALE4735,43,1158,PROD009,2031-12-18,262
SALE4736,23,1998,PROD035,2031-12-19,846
SALE4737,34,1713,PROD022,2031-12-20,759
SALE4738,50,2735,PROD010,2031-12-21,1103
SALE4739,54,1573,PROD040,2031-12-22,318
SALE4740,48,2313,PROD039,2031-12-23,707
SALE4741,4,2504,PROD008,2031-12-24,514
SALE4742,41,2290,PROD009,2031-12-25,741
SALE4743,37,2372,PROD026,2031-12-26,1067
SALE4744,6,2248,PROD026,2031-12-27,1198
SALE4745,12,1122,PROD020,2031-12-28,546
SALE4746,43,2016,PROD028,2031-12-29,1183
SALE4747,3,2391,PROD024,2031-12-30,483
SALE4748,12,2021,PROD018,2031-12-31,1253
SALE4749,2,1742,PROD020,2032-01-01,764
SALE4750,23,1872,PROD015,2032-01-02,202
SALE4751,1,1088,PROD013,2032-01-03,867
SALE4752,10,2185,PROD003,2032-01-04,709
SALE4753,34,1800,PROD014,2032-01-05,1176
SALE4754,8,2171,PROD027,2032-01-06,910
SALE4755,57,1931,PROD011,2032-01-07,981
SALE4756,21,2820,PROD006,2032-01-08,992
SALE4757,41,2349,PROD034,2032-01-09,509
SALE4758,17,2400,PROD022,2032-01-10,1233
SALE4759,17,1778,PROD005,2032-01-11,1395
SALE4760,1,2696,PROD028,2032-01-12,152
SALE4761,56,2378,PROD015,2032-01-13,805
SALE4762,32,1764,PROD009,2032-01-14,289
SALE4763,9,2484,PROD024,2032-01-15,545
SALE4764,3,1213,PROD018,2032-01-16,691
SALE4765,56,1900,PROD016,2032-01-17,281
SALE4766,35,1691,PROD019,2032-01-18,897
SALE4767,41,2524,PROD009,2032-01-19,716
SALE4768,7,2883,PROD020,2032-01-20,911
SALE4769,4,1095,PROD007,2032-01-21,404
SALE4770,8,1820,PROD003,2032-01-22,792
SALE4771,6,2651,PROD022,2032-01-23,183
SALE4772,58,2425,PROD012,2032-01-24,779
SALE4773,13,1276,PROD018,2032-01-25,371
SALE4774,20,2861,PROD017,2032-01-26,1127
SALE4775,13,2180,PROD031,2032-01-27,1457
SALE4776,6,2875,PROD024,2032-01-28,133
SALE4777,53,2545,PROD008,2032-01-29,842
SALE4778,15,2173,PROD030,2032-01-30,293
SALE4779,39,2539,PROD028,2032-01-31,1294
SALE4780,24,1606,PROD029,2032-02-01,392
SALE4781,33,1499,PROD012,2032-02-02,1413
SALE4782,33,2887,PROD028,2032-02-03,763
SALE4783,59,2314,PROD022,2032-02-04,1181
SALE4784,28,2563,PROD033,2032-02-05,1234
SALE4785,30,1028,PROD008,2032-02-06,959
SALE4786,12,1002,PROD024,2032-02-07,763
SALE4787,38,1584,PROD031,2032-02-08,289
SALE4788,22,2570,PROD027,2032-02-09,1033
SALE4789,21,1854,PROD020,2032-02-10,1243
SALE4790,29,1776,PROD017,2032-02-11,1469
SALE4791,55,2770,PROD005,2032-02-12,1084
SALE4792,51,1518,PROD033,2032-02-13,1148
SALE4793,19,2298,PROD031,2032-02-14,911
SALE4794,39,2847,PROD011,2032-02-15,361
SALE4795,1,1676,PROD017,2032-02-16,687
SALE4796,49,2662,PROD033,2032-02-17,1074
SALE4797,38,1207,PROD016,2032-02-18,856
SALE4798,35,1078,PROD021,2032-02-19,1339
SALE4799,41,2024,PROD022,2032-02-20,119
SALE4800,11,2777,PROD010,2032-02-21,421
SALE4801,59,1283,PROD003,2032-02-22,255
SALE4802,58,1883,PROD005,2032-02-23,1418
SALE4803,38,2233,PROD010,2032-02-24,209
SALE4804,25,1402,PROD007,2032-02-25,425
SALE4805,53,1230,PROD034,2032-02-26,1349
SALE4806,29,1314,PROD028,2032-02-27,735
SALE4807,2,2758,PROD014,2032-02-28,121
SALE4808,10,2709,PROD008,2032-02-29,770
SALE4809,18,2220,PROD031,2032-03-01,944
SALE4810,12,2987,PROD025,2032-03-02,58
SALE4811,42,2033,PROD005,2032-03-03,146
SALE4812,48,2196,PROD028,2032-03-04,489
SALE4813,54,2170,PROD021,2032-03-05,1324
SALE4814,35,2833,PROD037,2032-03-06,531
SALE4815,8,2469,PROD014,2032-03-07,1364
SALE4816,25,1373,PROD022,2032-03-08,629
SALE4817,18,2871,PROD030,2032-03-09,110
SALE4818,30,2472,PROD034,2032-03-10,109
SALE4819,16,2362,PROD001,2032-03-11,1188
SALE4820,6,1020,PROD013,2032-03-12,357
SALE4821,21,1792,PROD037,2032-03-13,1108
SALE4822,24,2978,PROD026,2032-03-14,683
SALE4823,49,2502,PROD039,2032-03-15,526
SALE4824,8,2779,PROD023,2032-03-16,807
SALE4825,39,1426,PROD023,2032-03-17,1207
SALE4826,25,2032,PROD027,2032-03-18,618
SALE4827,9,2467,PROD040,2032-03-19,1238
SALE4828,46,1741,PROD024,2032-03-20,1275
SALE4829,6,2855,PROD037,2032-03-21,1292
SALE4830,43,1349,PROD031,2032-03-22,1214
SALE4831,44,1538,PROD003,2032-03-23,463
SALE4832,24,2583,PROD024,2032-03-24,1227
SALE4833,17,1925,PROD026,2032-03-25,1315
SALE4834,20,2058,PROD008,2032-03-26,1019
SALE4835,54,2079,PROD014,2032-03-27,285
SALE4836,47,1456,PROD037,2032-03-28,1356
SALE4837,4,2925,PROD024,2032-03-29,528
SALE4838,43,1752,PROD011,2032-03-30,854
SALE4839,52,2129,PROD040,2032-03-31,1351
SALE4840,40,1128,PROD027,2032-04-01,222
SALE4841,50,2556,PROD029,2032-04-02,1493
SALE4842,12,2790,PROD010,2032-04-03,91
SALE4843,23,2714,PROD030,2032-04-04,572
SALE4844,18,2918,PROD022,2032-04-05,1442
SALE4845,46,1453,PROD034,2032-04-06,34
SALE4846,56,2166,PROD039,2032-04-07,245
SALE4847,20,1269,PROD019,2032-04-08,404
SALE4848,56,2247,PROD011,2032-04-09,1105
SALE4849,20,2354,PROD016,2032-04-10,1189
SALE4850,18,1001,PROD003,2032-04-11,1493
SALE4851,41,1311,PROD040,2032-04-12,1491
SALE4852,54,1331,PROD034,2032-04-13,796
SALE4853,45,2074,PROD011,2032-04-14,104
SALE4854,18,2514,PROD029,2032-04-15,618
SALE4855,35,1674,PROD027,2032-04-16,1132
SALE4856,57,1657,PROD020,2032-04-17,336
SALE4857,5,2399,PROD036,2032-04-18,91
SALE4858,6,1787,PROD015,2032-04-19,1050
SALE4859,43,1685,PROD040,2032-04-20,446
SALE4860,26,1235,PROD031,2032-04-21,738
SALE4861,34,1657,PROD034,2032-04-22,148
SALE4862,33,2714,PROD010,2032-04-23,610
SALE4863,38,1128,PROD038,2032-04-24,224
SALE4864,8,1133,PROD002,2032-04-25,488
SALE4865,53,1329,PROD026,2032-04-26,1189
SALE4866,13,2688,PROD016,2032-04-27,528
SALE4867,40,1086,PROD004,2032-04-28,18
SALE4868,33,2842,PROD029,2032-04-29,1027
SALE4869,42,2581,PROD021,2032-04-30,147
SALE4870,42,1662,PROD021,2032-05-01,1144
SALE4871,40,1837,PROD002,2032-05-02,893
SALE4872,29,2675,PROD022,2032-05-03,46
SALE4873,30,1997,PROD009,2032-05-04,1462
SALE4874,48,2350,PROD023,2032-05-05,919
SALE4875,12,1700,PROD020,2032-05-06,1154
SALE4876,50,2535,PROD029,2032-05-07,770
SALE4877,44,2890,PROD040,2032-05-08,1182
SALE4878,10,1882,PROD001,2032-05-09,897
SALE4879,3,2151,PROD007,2032-05-10,1391
SALE4880,23,1266,PROD025,2032-05-11,533
SALE4881,18,1558,PROD025,2032-05-12,352
SALE4882,27,2941,PROD012,2032-05-13,597
SALE4883,17,2458,PROD035,2032-05-14,215
SALE4884,32,1812,PROD017,2032-05-15,134
SALE4885,9,1956,PROD020,2032-05-16,719
SALE4886,6,2200,PROD019,2032-05-17,1098
SALE4887,53,1823,PROD001,2032-05-18,179
SALE4888,47,2717,PROD028,2032-05-19,1307
SALE4889,16,1897,PROD001,2032-05-20,1435
SALE4890,14,1947,PROD011,2032-05-21,1086
SALE4891,27,1821,PROD003,2032-05-22,328
SALE4892,52,1774,PROD002,2032-05-23,1024
SALE4893,9,2321,PROD025,2032-05-24,642
SALE4894,21,2734,PROD027,2032-05-25,163
SALE4895,36,1633,PROD011,2032-05-26,1419
SALE4896,5,1218,PROD027,2032-05-27,1210
SALE4897,52,2815,PROD021,2032-05-28,778
SALE4898,31,1410,PROD021,2032-05-29,560
SALE4899,45,1256,PROD015,2032-05-30,171
SALE4900,32,1120,PROD039,2032-05-31,1151
SALE4901,8,1860,PROD015,2032-06-01,873
SALE4902,26,1952,PROD037,2032-06-02,809
SALE4903,50,2707,PROD005,2032-06-03,994
SALE4904,8,2629,PROD027,2032-06-04,1291
SALE4905,30,1535,PROD032,2032-06-05,1127
SALE4906,13,2589,PROD032,2032-06-06,1338
SALE4907,40,1606,PROD007,2032-06-07,385
SALE4908,45,1063,PROD026,2032-06-08,155
SALE4909,43,1706,PROD027,2032-06-09,776
SALE4910,2,1068,PROD006,2032-06-10,804
SALE4911,59,2728,PROD009,2032-06-11,698
SALE4912,58,1764,PROD032,2032-06-12,621
SALE4913,19,1951,PROD012,2032-06-13,291
SALE4914,39,2737,PROD008,2032-06-14,570
SALE4915,19,2971,PROD039,2032-06-15,1091
SALE4916,35,1617,PROD009,2032-06-16,1276
SALE4917,55,2105,PROD018,2032-06-17,747
SALE4918,37,2598,PROD002,2032-06-18,851
SALE4919,49,2095,PROD019,2032-06-19,575
SALE4920,35,2550,PROD022,2032-06-20,293
SALE4921,8,1076,PROD037,2032-06-21,1052
SALE4922,21,1807,PROD006,2032-06-22,963
SALE4923,11,1315,PROD016,2032-06-23,341
SALE4924,6,1160,PROD017,2032-06-24,509
SALE4925,17,2367,PROD035,2032-06-25,93
SALE4926,33,2796,PROD007,2032-06-26,41
SALE4927,53,2243,PROD023,2032-06-27,368
SALE4928,57,2318,PROD018,2032-06-28,1091
SALE4929,5,2355,PROD024,2032-06-29,537
SALE4930,58,2313,PROD019,2032-06-30,1309
SALE4931,48,1853,PROD038,2032-07-01,88
SALE4932,47,2435,PROD007,2032-07-02,1020
SALE4933,25,1848,PROD028,2032-07-03,40
SALE4934,30,2836,PROD040,2032-07-04,1022
SALE4935,34,1667,PROD005,2032-07-05,203
SALE4936,34,1427,PROD010,2032-07-06,327
SALE4937,57,2485,PROD018,2032-07-07,564
SALE4938,57,1060,PROD013,2032-07-08,1323
SALE4939,18,1722,PROD005,2032-07-09,16
SALE4940,56,2889,PROD035,2032-07-10,1371
SALE4941,11,1284,PROD035,2032-07-11,750
SALE4942,27,1535,PROD003,2032-07-12,306
SALE4943,49,1794,PROD027,2032-07-13,985
SALE4944,5,1239,PROD035,2032-07-14,225
SALE4945,43,1982,PROD035,2032-07-15,357
SALE4946,3,2073,PROD019,2032-07-16,800
SALE4947,16,2360,PROD013,2032-07-17,172
SALE4948,56,1164,PROD031,2032-07-18,1497
SALE4949,31,2358,PROD017,2032-07-19,360
SALE4950,16,2518,PROD002,2032-07-20,122
SALE4951,26,1700,PROD033,2032-07-21,56
SALE4952,45,2445,PROD026,2032-07-22,273
SALE4953,25,2200,PROD023,2032-07-23,1244
SALE4954,37,2369,PROD009,2032-07-24,501
SALE4955,33,2171,PROD020,2032-07-25,835
SALE4956,52,1003,PROD015,2032-07-26,1369
SALE4957,29,1294,PROD009,2032-07-27,1038
SALE4958,32,2361,PROD020,2032-07-28,342
SALE4959,16,2459,PROD006,2032-07-29,415
SALE4960,49,1725,PROD013,2032-07-30,57
SALE4961,1,1302,PROD001,2032-07-31,420
SALE4962,19,2483,PROD033,2032-08-01,240
SALE4963,16,1318,PROD019,2032-08-02,89
SALE4964,59,1780,PROD036,2032-08-03,813
SALE4965,16,2502,PROD039,2032-08-04,979
SALE4966,9,2561,PROD007,2032-08-05,780
SALE4967,46,2388,PROD036,2032-08-06,255
SALE4968,53,1291,PROD005,2032-08-07,243
SALE4969,54,1820,PROD026,2032-08-08,445
SALE4970,57,1346,PROD016,2032-08-09,941
SALE4971,26,2636,PROD024,2032-08-10,1390
SALE4972,9,2714,PROD002,2032-08-11,1237
SALE4973,28,1529,PROD001,2032-08-12,859
SALE4974,39,2349,PROD038,2032-08-13,198
SALE4975,46,1183,PROD034,2032-08-14,372
SALE4976,41,1537,PROD027,2032-08-15,761
SALE4977,41,2815,PROD030,2032-08-16,907
SALE4978,58,1944,PROD033,2032-08-17,569
SALE4979,42,2550,PROD025,2032-08-18,1042
SALE4980,52,1588,PROD016,2032-08-19,12
SALE4981,37,2282,PROD021,2032-08-20,321
SALE4982,58,1517,PROD003,2032-08-21,605
SALE4983,28,1134,PROD040,2032-08-22,1225
SALE4984,49,2097,PROD034,2032-08-23,1280
SALE4985,45,1427,PROD009,2032-08-24,179
SALE4986,40,1854,PROD030,2032-08-25,1129
SALE4987,9,1324,PROD036,2032-08-26,768
SALE4988,33,2570,PROD007,2032-08-27,849
SALE4989,27,1994,PROD020,2032-08-28,245
SALE4990,36,2880,PROD018,2032-08-29,925
SALE4991,7,2844,PROD020,2032-08-30,1171
SALE4992,59,1919,PROD006,2032-08-31,535
SALE4993,36,2389,PROD040,2032-09-01,361
SALE4994,1,1771,PROD035,2032-09-02,34
SALE4995,12,1382,PROD026,2032-09-03,857
SALE4996,50,1757,PROD026,2032-09-04,136
SALE4997,54,2117,PROD016,2032-09-05,305
SALE4998,29,2212,PROD010,2032-09-06,718
SALE4999,25,2822,PROD035,2032-09-07,780
SALE5000,6,1855,PROD018,2032-09-08,1036
SALE5001,46,2985,PROD017,2032-09-09,1071
SALE5002,1,1286,PROD021,2032-09-10,269
SALE5003,42,2558,PROD010,2032-09-11,710
SALE5004,58,2417,PROD007,2032-09-12,1323
SALE5005,43,2969,PROD024,2032-09-13,674
SALE5006,47,1097,PROD006,2032-09-14,201
SALE5007,38,1496,PROD022,2032-09-15,1089
SALE5008,30,1588,PROD015,2032-09-16,165
SALE5009,31,1121,PROD032,2032-09-17,750
SALE5010,26,2414,PROD016,2032-09-18,1121
SALE5011,54,2734,PROD034,2032-09-19,915
SALE5012,27,1981,PROD017,2032-09-20,1054
SALE5013,5,1509,PROD011,2032-09-21,1176
SALE5014,9,1088,PROD016,2032-09-22,1360
SALE5015,34,2511,PROD015,2032-09-23,648
SALE5016,39,2877,PROD008,2032-09-24,1143
SALE5017,57,2967,PROD029,2032-09-25,607
SALE5018,13,2724,PROD007,2032-09-26,793
SALE5019,30,2935,PROD035,2032-09-27,754
SALE5020,5,2351,PROD034,2032-09-28,713
SALE5021,56,1856,PROD021,2032-09-29,362
SALE5022,59,2795,PROD019,2032-09-30,1401
SALE5023,48,2114,PROD014,2032-10-01,1077
SALE5024,44,2773,PROD028,2032-10-02,279
SALE5025,34,2842,PROD008,2032-10-03,582
SALE5026,45,2077,PROD017,2032-10-04,779
SALE5027,3,1118,PROD020,2032-10-05,58
SALE5028,46,1039,PROD016,2032-10-06,106
SALE5029,32,1993,PROD032,2032-10-07,67
SALE5030,22,2097,PROD039,2032-10-08,223
SALE5031,37,1401,PROD024,2032-10-09,837
SALE5032,30,1028,PROD004,2032-10-10,1114
SALE5033,24,1378,PROD015,2032-10-11,1299
SALE5034,16,2165,PROD033,2032-10-12,603
SALE5035,22,2887,PROD031,2032-10-13,945
SALE5036,5,2926,PROD040,2032-10-14,79
SALE5037,55,1626,PROD033,2032-10-15,191
SALE5038,58,2742,PROD022,2032-10-16,1473
SALE5039,20,2600,PROD001,2032-10-17,995
SALE5040,44,2976,PROD002,2032-10-18,1463
SALE5041,26,2361,PROD009,2032-10-19,1403
SALE5042,8,2857,PROD028,2032-10-20,1149
SALE5043,52,1703,PROD006,2032-10-21,1430
SALE5044,39,1388,PROD024,2032-10-22,1082
SALE5045,59,2829,PROD031,2032-10-23,1139
SALE5046,15,1377,PROD019,2032-10-24,663
SALE5047,54,1367,PROD013,2032-10-25,1453
SALE5048,32,1331,PROD037,2032-10-26,303
SALE5049,28,2517,PROD016,2032-10-27,1264
SALE5050,2,2751,PROD038,2032-10-28,940
SALE5051,59,1704,PROD003,2032-10-29,315
SALE5052,21,2942,PROD001,2032-10-30,147
SALE5053,55,1691,PROD033,2032-10-31,1383
SALE5054,26,1583,PROD009,2032-11-01,1085
SALE5055,54,1643,PROD028,2032-11-02,895
SALE5056,7,2064,PROD036,2032-11-03,995
SALE5057,3,1670,PROD031,2032-11-04,976
SALE5058,18,1365,PROD036,2032-11-05,396
SALE5059,54,2841,PROD008,2032-11-06,1187
SALE5060,5,1631,PROD034,2032-11-07,615
SALE5061,45,2224,PROD028,2032-11-08,1428
SALE5062,42,2236,PROD003,2032-11-09,1343
SALE5063,34,1323,PROD009,2032-11-10,975
SALE5064,38,1652,PROD015,2032-11-11,1442
SALE5065,38,1600,PROD007,2032-11-12,458
SALE5066,17,1542,PROD021,2032-11-13,681
SALE5067,58,2645,PROD007,2032-11-14,511
SALE5068,21,1736,PROD031,2032-11-15,1231
SALE5069,59,1042,PROD033,2032-11-16,834
SALE5070,18,2319,PROD004,2032-11-17,1415
SALE5071,57,2108,PROD004,2032-11-18,13
SALE5072,20,2796,PROD039,2032-11-19,225
SALE5073,46,2790,PROD024,2032-11-20,1398
SALE5074,43,1153,PROD012,2032-11-21,1149
SALE5075,23,2958,PROD017,2032-11-22,627
SALE5076,29,1281,PROD027,2032-11-23,430
SALE5077,32,2618,PROD026,2032-11-24,986
SALE5078,21,2780,PROD001,2032-11-25,616
SALE5079,46,1245,PROD005,2032-11-26,1156
SALE5080,41,1822,PROD030,2032-11-27,1085
SALE5081,29,2391,PROD036,2032-11-28,261
SALE5082,14,1838,PROD033,2032-11-29,1322
SALE5083,47,2627,PROD029,2032-11-30,463
SALE5084,48,2577,PROD021,2032-12-01,170
SALE5085,39,2924,PROD028,2032-12-02,383
SALE5086,19,3000,PROD018,2032-12-03,1199
SALE5087,11,2907,PROD026,2032-12-04,148
SALE5088,48,1165,PROD031,2032-12-05,202
SALE5089,47,2614,PROD033,2032-12-06,1488
SALE5090,30,1824,PROD001,2032-12-07,1244
SALE5091,37,1212,PROD038,2032-12-08,52
SALE5092,34,2890,PROD036,2032-12-09,1058
SALE5093,22,1377,PROD024,2032-12-10,566
SALE5094,2,1661,PROD014,2032-12-11,384
SALE5095,52,2344,PROD009,2032-12-12,641
SALE5096,45,2714,PROD017,2032-12-13,15
SALE5097,22,1580,PROD038,2032-12-14,1382
SALE5098,13,1823,PROD038,2032-12-15,302
SALE5099,33,2698,PROD020,2032-12-16,945
SALE5100,7,2356,PROD024,2032-12-17,1350
SALE5101,51,1216,PROD030,2032-12-18,1303
SALE5102,23,1320,PROD024,2032-12-19,753
SALE5103,1,1449,PROD017,2032-12-20,1297
SALE5104,52,1016,PROD008,2032-12-21,136
SALE5105,37,1839,PROD010,2032-12-22,24
SALE5106,11,2305,PROD017,2032-12-23,847
SALE5107,11,2462,PROD007,2032-12-24,840
SALE5108,29,2884,PROD003,2032-12-25,313
SALE5109,30,2264,PROD005,2032-12-26,624
SALE5110,49,1096,PROD013,2032-12-27,648
SALE5111,24,2018,PROD025,2032-12-28,1373
SALE5112,42,2849,PROD038,2032-12-29,183
SALE5113,14,1547,PROD029,2032-12-30,1248
SALE5114,21,2376,PROD006,2032-12-31,170
SALE5115,22,1222,PROD030,2033-01-01,1401
SALE5116,20,1705,PROD038,2033-01-02,24
SALE5117,3,1956,PROD036,2033-01-03,1441
SALE5118,52,1616,PROD032,2033-01-04,1378
SALE5119,38,1129,PROD040,2033-01-05,488
SALE5120,12,2908,PROD015,2033-01-06,165
SALE5121,28,1360,PROD032,2033-01-07,880
SALE5122,31,2357,PROD019,2033-01-08,136
SALE5123,11,1845,PROD040,2033-01-09,770
SALE5124,14,1321,PROD019,2033-01-10,114
SALE5125,51,1509,PROD021,2033-01-11,1085
SALE5126,36,1849,PROD034,2033-01-12,207
SALE5127,5,2880,PROD034,2033-01-13,84
SALE5128,38,2793,PROD007,2033-01-14,1342
SALE5129,38,1943,PROD009,2033-01-15,818
SALE5130,41,1921,PROD001,2033-01-16,1163
SALE5131,54,1902,PROD005,2033-01-17,1136
SALE5132,4,2090,PROD009,2033-01-18,29
SALE5133,35,1676,PROD040,2033-01-19,1230
SALE5134,57,2136,PROD022,2033-01-20,828
SALE5135,57,2958,PROD025,2033-01-21,113
SALE5136,45,1585,PROD021,2033-01-22,1357
SALE5137,40,2509,PROD018,2033-01-23,1223
SALE5138,35,1279,PROD018,2033-01-24,1319
SALE5139,15,1234,PROD003,2033-01-25,969
SALE5140,41,2613,PROD023,2033-01-26,969
SALE5141,1,1248,PROD021,2033-01-27,1439
SALE5142,59,2141,PROD032,2033-01-28,208
SALE5143,56,2189,PROD028,2033-01-29,487
SALE5144,49,2025,PROD035,2033-01-30,830
SALE5145,38,1967,PROD038,2033-01-31,861
SALE5146,56,2001,PROD020,2033-02-01,245
SALE5147,42,1905,PROD040,2033-02-02,1181
SALE5148,13,1548,PROD001,2033-02-03,993
SALE5149,25,1601,PROD003,2033-02-04,15
SALE5150,13,2288,PROD003,2033-02-05,852
SALE5151,44,1345,PROD003,2033-02-06,801
SALE5152,58,1462,PROD031,2033-02-07,1180
SALE5153,26,1576,PROD032,2033-02-08,788
SALE5154,1,2126,PROD031,2033-02-09,1094
SALE5155,36,1764,PROD021,2033-02-10,251
SALE5156,46,1740,PROD002,2033-02-11,790
SALE5157,23,2558,PROD031,2033-02-12,1462
SALE5158,3,2091,PROD019,2033-02-13,1032
SALE5159,36,1818,PROD006,2033-02-14,1464
SALE5160,7,1099,PROD017,2033-02-15,777
SALE5161,11,2946,PROD016,2033-02-16,617
SALE5162,43,1379,PROD003,2033-02-17,1432
SALE5163,18,1454,PROD016,2033-02-18,323
SALE5164,6,1237,PROD016,2033-02-19,1064
SALE5165,53,2337,PROD024,2033-02-20,524
SALE5166,12,2158,PROD015,2033-02-21,989
SALE5167,58,2413,PROD034,2033-02-22,232
SALE5168,25,1416,PROD029,2033-02-23,1136
SALE5169,59,2212,PROD006,2033-02-24,829
SALE5170,55,2840,PROD027,2033-02-25,237
SALE5171,13,1071,PROD037,2033-02-26,104
SALE5172,55,1248,PROD013,2033-02-27,774
SALE5173,30,2646,PROD004,2033-02-28,471
SALE5174,55,2148,PROD019,2033-03-01,1459
SALE5175,48,2718,PROD031,2033-03-02,1021
SALE5176,27,2193,PROD028,2033-03-03,122
SALE5177,3,1388,PROD030,2033-03-04,426
SALE5178,49,1188,PROD025,2033-03-05,567
SALE5179,26,1548,PROD010,2033-03-06,988
SALE5180,25,2555,PROD020,2033-03-07,1157
SALE5181,16,1054,PROD015,2033-03-08,435
SALE5182,21,2467,PROD026,2033-03-09,761
SALE5183,37,1675,PROD010,2033-03-10,1174
SALE5184,37,1226,PROD015,2033-03-11,1473
SALE5185,48,2098,PROD015,2033-03-12,207
SALE5186,49,1454,PROD014,2033-03-13,274
SALE5187,12,1134,PROD026,2033-03-14,926
SALE5188,40,2178,PROD027,2033-03-15,647
SALE5189,34,2474,PROD030,2033-03-16,1380
SALE5190,7,1917,PROD023,2033-03-17,1042
SALE5191,45,2316,PROD026,2033-03-18,709
SALE5192,14,2418,PROD026,2033-03-19,261
SALE5193,41,1498,PROD036,2033-03-20,322
SALE5194,55,1039,PROD008,2033-03-21,1097
SALE5195,3,1746,PROD039,2033-03-22,1086
SALE5196,56,1047,PROD018,2033-03-23,999
SALE5197,9,2209,PROD016,2033-03-24,315
SALE5198,43,2622,PROD037,2033-03-25,1192
